No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
4621  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  3  -1  False
4622  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  0  3  -1  False
4623  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  2  3  -1  False
4624  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  5  3  -1  False
4625  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  1  3  -1  False
4626  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  3  -1  False
4627  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  5  3  -1  False
4628  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  1  3  -1  False
4629  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  0  5  -1  False
4630  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  1  5  -1  False
4631  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  5  -1  False
4632  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  0  5  -1  False
4633  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  1  5  -1  False
4634  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  2  5  -1  False
4635  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  3  5  -1  False
4636  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  2  5  -1  False
4637  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  5  -1  False
4638  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  3  5  -1  False
4639  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  3  5  -1  False
4640  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  2  5  -1  False
4641  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  1  5  -1  False
4642  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  5  -1  False
4643  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  0  5  -1  False
4644  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  3  -1  False
4645  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  3  -1  False
4646  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  3  -1  False
4647  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  5  3  -1  False
4648  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  3  -1  False
4649  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  3  -1  False
4650  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  3  -1  False
4651  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  5  3  -1  False
4652  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  3  -1  False
4653  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_013.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  3  -1  False
4654  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_012.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  3  -1  False
4655  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  3  -1  False
4656  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  5  3  -1  False
4657  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  3  -1  False
4658  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  3  -1  False
4659  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_012.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  5  -1  False
4660  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  5  -1  False
4661  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  5  -1  False
4662  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  3  5  -1  False
4663  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  5  -1  False
4664  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  5  -1  False
4665  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  3  5  -1  False
4666  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  5  -1  False
4667  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  5  -1  False
4668  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  1  5  -1  False
4669  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  5  -1  False
4670  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  3  5  -1  False
4671  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_013.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  5  -1  False
4672  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  2  5  -1  False
4673  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  5  -1  False
4674  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  3  -1  False
4675  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  5  3  -1  False
4676  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  5  3  -1  False
4677  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  3  -1  False
4678  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  3  -1  False
4679  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  3  -1  False
4680  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  5  3  -1  False
4681  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  3  -1  False
4682  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  3  -1  False
4683  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  3  -1  False
4684  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  3  -1  False
4685  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  3  -1  False
4686  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  3  -1  False
4687  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  3  -1  False
4688  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  3  -1  False
4689  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  5  -1  False
4690  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  3  5  -1  False
4691  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  5  -1  False
4692  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  5  -1  False
4693  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  2  5  -1  False
4694  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  5  -1  False
4695  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  3  5  -1  False
4696  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  5  -1  False
4697  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  5  -1  False
4698  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  1  5  -1  False
4699  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  5  -1  False
4700  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  5  -1  False
4701  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  5  -1  False
4702  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  0  5  -1  False
4703  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  3  5  -1  False
4704  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  3  -1  False
4705  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  2  3  -1  False
4706  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  2  3  -1  False
4707  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  3  -1  False
4708  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  3  -1  False
4709  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  3  -1  False
4710  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  3  -1  False
4711  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  3  -1  False
4712  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  5  3  -1  False
4713  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  1  3  -1  False
4714  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  5  3  -1  False
4715  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  2  3  -1  False
4716  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  5  3  -1  False
4717  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  1  3  -1  False
4718  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  1  3  -1  False
4719  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  5  -1  False
4720  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  2  5  -1  False
4721  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  5  -1  False
4722  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  5  -1  False
4723  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  5  -1  False
4724  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  3  5  -1  False
4725  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  3  5  -1  False
4726  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  2  5  -1  False
4727  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  4  5  -1  False
4728  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  0  5  -1  False
